,name
15189,Doug (A.I.M.) (Earth-616)
15190,Dr. Jenner (Earth-616)
15191,Drive (Earth-616)
15192,Dylan Mason (Earth-616)
15193,Dynamo (Habit Heroes) (Earth-616)
15194,Eli Hatcher (Earth-616)
15195,Elizabeth Alain (Earth-616)
15196,Fiber (Earth-616)
15197,Fiqh (Earth-616)
15198,Firebrand VI (Earth-616)
15199,ForgetMeNot (Earth-616)
15200,Fuel (Habit Heroes) (Earth-616)
15201,Geldhoff (Earth-616)
15202,Grace Valentine (Earth-616)
15203,Gregory Sale (Earth-616)
15204,Heather Bishop (Earth-616)
15205,Henry Hayes (Earth-616)
15206,Herr Hitzig (Earth-616)
15207,Hydro-Man (Hobgoblin) (Earth-616)
15208,Hypnobloke (Legion Personality) (Earth-616)
15209,Infernok (Earth-616)
15210,Iron Scorpion (Earth-616)
15211,Jaime Maldonado (Earth-616)
15212,Jim (A.I.M.) (Earth-616)
15213,Jin (Habit Heroes) (Earth-616)
15214,Jourr (Earth-616)
15215,Kirren (Earth-616)
15216,Koenig (Earth-616)
15217,Kristian (Inhuman) (Earth-616)
15218,Le Coq Bleu (Earth-616)
15219,Leo Maldonado (Earth-616)
15220,Levi Weinlaub (Earth-616)
15221,Lightning Conductor (Earth-616)
15222,Lobo Blanco (Angelo) (Earth-616)
15223,Lynx (Princess) (Earth-616)
15224,Madam Worm (Earth-616)
15225,Massster (Earth-616)
15226,Mathias Deeds (Earth-616)
15227,Meruda (Earth-616)
15228,Mikhail Zamorska (Earth-616)
15229,Mr. Aames (Earth-616)
15230,Mr. Lin (Earth-616)
15231,Mr. Lucas (Earth-616)
15232,Mr. Taylor (Nova) (Earth-616)
15233,Murderworld (Earth-616)
15234,Number 23 (Spiderling) (Earth-616)
15235,Oxy (Legion Personality) (Earth-616)
15236,Panda-Mania (Earth-616)
15237,Pandora Peters (Earth-616)
15238,Peter Parker (Robot) (Earth-616)
15239,Petras Petragon (Earth-616)
15240,Prochaine Sortie (Earth-616)
15241,Qareen (Earth-616)
15242,Quench (Habit Heroes) (Earth-616)
15243,Robert (Kid Copper) (Earth-616)
15244,Roberto Kowalski (Earth-616)
15245,Rollo (Earth-616)
15246,Sappers (Hazards) (Earth-616)
15247,Scorchers (Hazards) (Earth-616)
15248,Seth Horne (Earth-616)
15249,Sharrr (Earth-616)
15250,Skaarn (Earth-616)
15251,Skabgagg (Earth-616)
15252,Slips (Earth-616)
15253,Sliver (Earth-616)
15254,Smasher 10 (Earth-616)
15255,Smasher 11 (Earth-616)
15256,Smasher 12 (Earth-616)
15257,Snarrrdax (Earth-616)
15258,Sourass (Earth-616)
15259,Squid (Hobgoblin) (Earth-616)
15260,Steeplejack (Hobgoblin) (Earth-616)
15261,Sthagati (Earth-616)
15262,Subguardian Smasher-7 (Earth-616)
15263,Subguardian Warstar (Earth-616)
15264,Szandor Shaw (Earth-616)
15265,Ted Connelly (Earth-616)
15266,Teddy (Serval) (Earth-616)
15267,The Weaver (Legion Personality) (Earth-616)
15268,Tiger Shark (Hobgoblin) (Earth-616)
15269,Tolos (Earth-616)
15270,Tori Raven (Earth-616)
15271,Tucker (mutant) (Earth-616)
15272,Tumult (Earth-616)
15273,Vector (Ascendants) (Earth-616)
15274,Vinatos (Earth-616)
15275,Visher-Rakk (Earth-616)
15276,Weapon Red (Chinese Mutant) (Earth-616)
15277,Wolfgang von Roehm (Earth-616)
15278,Xan (Earth-616)
15279,Zamira (Earth-616)
15280,Minister of Castile D'or (Earth-616)
15281,Mr. Harris' Secretary (Earth-616)
15282,N'Jaga (Earth-616)
15283,Ertve (Earth-616)
15284,Invisible Man (Gade) (Earth-616)
15285,Patch (Human Torch's enemy) (Earth-616)
15286,Rene D'Auvergne (Earth-616)
15287,Cat's Paw (Earth-616)
15288,"Elizabeth \""Betsy\"" Ross (Earth-616)"
15289,Ikor (Neptunian) (Earth-616)
15290,Lawrence Schrott (Earth-616)
15291,Patrick O'Toole (Earth-616)
15292,Ratchone (Earth-616)
15293,Agent X (WWII Japanese Soldier) (Earth-616)
15294,Cappy (Marla Drake's Doorman) (Earth-616)
15295,Captain Achhimmel (Earth-616)
15296,Fourth Musketeer (Earth-616)
15297,Francine (Marla Drake's Maid) (Earth-616)
15298,Herr Demon (Earth-616)
15299,Satan (Balthar's Master) (Earth-616)
15300,Alexander Schrott (Earth-616)
15301,Dietmar Stock (Earth-616)
15302,Harrison Klein (Earth-616)
15303,Prince Ba'rahm (Earth-616)
15304,Bran Carter (Earth-616)
15305,Zipper (1940's Criminal) (Earth-616)
15306,Bradley (Headless Man's creator) (Earth-616)
15307,Daniel O'Toole (Earth-616)
15308,Al Larson (Earth-616)
15309,Harold Bough (Earth-616)
15310,Kleezar (Earth-616)
15311,Hook Creech & Frank Jepson (Earth-616)
15312,Squid (Sub-Mariner villain) (Earth-616)
15313,Emit Erut-Uf (Earth-616)
15314,Professor Diminuito (Earth-616)
15315,Harvey Mayberry (Earth-616)
15316,Jerry Arnold (Earth-5106)
15317,Skull-Face (Earth-616)
15318,Walter Hothorn (Earth-616)
15319,M'Tuba (Earth-616)
15320,Rocky Steele (Earth-616)
15321,Sargent O'Hooligan (Earth-616)
15322,Cap'n Derelict (Earth-616)
15323,Thor (Jovian) (Earth-616)
15324,Crusader (O'Dare) (Earth-616)
15325,White-Face (Earth-616)
15326,Blazer (Outlaw Kid) (Earth-616)
15327,Anuxa (Earth-616)
15328,Gargoyle (Strange Tales) (Earth-616)
15329,M'Gumbu (Earth-616)
15330,Eric Kane (Earth-616)
15331,Frank Johnson (Zzutak's Creator) (Earth-616)
15332,Fred Cooper (Earth-616)
15333,Gruto (Earth-616)
15334,Klagg (Earth-616)
15335,Octo-Monster (Earth-616)
15336,Robert O'Bryan (Earth-616)
15337,Vandoom's Monster (Earth-616)
15338,Victor Cartwright (Earth-616)
15339,Zzutak's Enemy (Earth-616)
15340,Bernard O'Brien (Earth-616)
15341,Kurrgo's Robot (Earth-616)
15342,Seymour O'Reilly (Earth-616)
15343,Bennington Brown (Earth-616)
15344,Kl'rt (Earth-616)
15345,Ruby (Thug's girlfriend) (Earth-616)
15346,Angel (Mysterio's Robots) (Earth-616)
15347,Beast (Mysterio's Robots) (Earth-616)
15348,Cyclops (Mysterio's Robots) (Earth-616)
15349,Egghead's Android (Earth-616)
15350,Ernesto & Luigi Gambonno (Earth-616)
15351,G'Uranthic Guardian (Earth-616)
15352,Keno Barkerton (Earth-616)
15353,Luke Buffington (Earth-616)
15354,Vladimir Fortunov (Earth-616)
15355,"\""Thumper\"" Morgan (Earth-616)"
15356,Amphibian (Earth-616)
15357,Demonicus (Mordo's Apprentice) (Earth-616)
15358,Gabbo (Earth-616)
15359,Luther Cragg (Earth-616)
15360,Professor Elixir (Earth-616)
15361,Sam (Stark Enteprises) (Earth-616)
15362,Dancer (Earth-616)
15363,Joe Clanton (Earth-616)
15364,Ortlinda (Earth-616)
15365,Rossveissa (Earth-616)
15366,T'Chaka (Earth-616)
15367,T'Challa (Earth-616)
15368,Banshee (Phantom Rider's Horse) (Earth-616)
15369,Shezada (Earth-616)
15370,Sniper (Earth-616)
15371,Frankenstein's Monster (Earth-616)
15372,Frankenstein's Monster (Robot) (Earth-616)
15373,Laura (Anthony Stark) (Earth-616)
15374,Sergius O'Hoolihan (Earth-616)
15375,Sol Brodsky (Earth-616)
15376,Un-Human (Earth-616)
15377,Agent R-2 (Earth-616)
15378,Alpha (Ape) (Earth-616)
15379,Beta (Ape) (Earth-616)
15380,Frankenstein's Monster (Cosmic) (Earth-616)
15381,Grizzly (AIM Agent) (Earth-616)
15382,M'Baku (Earth-616)
15383,N'Gamo (Earth-616)
15384,W'Kabi (Earth-616)
15385,Walking Stiletto (Earth-616)
15386,Aces Wilde (Earth-616)
15387,Kevin O'Brien (Earth-616)
15388,Kronus (Wilkins) (Earth-616)
15389,Llyron (Earth-616)
15390,Lobo (William Talltrees' 1st) (Earth-616)
15391,Mister Bowers (Earth-616)
15392,Mogul (Earth-616)
15393,B'Tumba (Earth-616)
15394,Bulldozer (MODOK's Automaton) (Earth-616)
15395,Egron Allov (Earth-616)
15396,K'aitian Worldmind (Earth-616)
15397,Lyle Getz (Earth-616)
15398,Marya Peskyov (Earth-616)
15399,Spike (The People) (Earth-616)
15400,Anthony Stark (Counter-Earth) (Earth-616)
15401,Omm (Earth-616)
15402,Shanna O'Hara (Earth-616)
15403,A'Lars (Earth-616)
15404,Angel of Death (Tavi) (Earth-616)
15405,Cheng-Ho (Earth-616)
15406,Executioner (Calliope's Carnival) (Earth-616)
15407,Helios (Eternal) (Earth-616)
15408,Kryllk (Earth-616)
15409,N'Gabthoth (Earth-616)
15410,N'Kantu (Earth-616)
15411,Oceanus (Eternal) (Earth-616)
15412,Perse (Earth-616)
15413,Sentry 213 (Earth-616)
15414,Tyg'r (Earth-616)
15415,Varcolac (Earth-616)
15416,Walter Jameson (Earth-616)
15417,Adam K'ad-Mon (Earth-616)
15418,Angel O'Hara (Earth-616)
15419,M'Nai (Earth-616)
15420,Rhyl (Earth-616)
15421,Y'Garon (Earth-616)
15422,Aesklos (Earth-616)
15423,Azu M'Dammen (Earth-616)
15424,Carton Velcro (Earth-616)
15425,Cliff Garner (Earth-616)
15426,Conal D'Hu-Tsien (Earth-616)
15427,Devil's Heart (Earth-616)
15428,Guiseppe Tamarelli (Earth-616)
15429,James D'Angelo (Earth-616)
15430,N'Dar\u00e9 (Earth-616)
15431,Ranephi (Earth-616)
15432,Salamander K'Ruel (Earth-616)
15433,Surisha (Earth-616)
15434,Tohn-Bil (Earth-616)
15435,Tolaria (Earth-616)
15436,Ulluxy'l Kwan Tae Syn (Earth-616)
15437,Wraith (Wolf) (Earth-616)
15438,Agent D (Ducharme) (Earth-616)
15439,Brian Abelard (Earth-616)
15440,Bromagdon
15441,Charles Xavier (X-Sentinel) (Earth-616)
15442,D'Ken Neramani (Earth-616)
15443,Derath'ath (Earth-616)
15444,Eamon O'Donnell (Earth-616)
15445,Havok (X-Sentinel) (Earth-616)
15446,Marianne Cutlass (Earth-616)
15447,Michael O'Brien (Earth-616)
15448,Murius (Earth-616)
15449,Polaris (X-Sentinel) (Earth-616)
15450,Rambu (Earth-616)
15451,Wayfinder (Microverse) (Earth-616)
15452,Agent 17 (A.I.M.) (Earth-616)
15453,Aladdin (Earth-616)
15454,Belial (Demon) (Earth-616)
15455,Bubbles O'Day (Earth-616)
15456,Cal'syee Neramani (Earth-616)
15457,Ch'od (Earth-616)
15458,Cr'reee (Earth-616)
15459,Goram (Earth-616)
15460,Hydron (Salem's Seven) (Earth-616)
15461,J'son (Earth-616)
15462,Juden Bardham (Earth-616)
15463,K'rk 'N'Kazaii (Earth-616)
15464,K'rll (Earth-616)
15465,Laralei
15466,N'Gassi (Earth-616)
15467,N'gll (Earth-616)
15468,Pr'kash (Earth-616)
15469,Thornn (Salem's Seven) (Earth-616)
15470,Veron (Earth-616)
15471,Vertigo (Salem's Seven) (Earth-616)
15472,Aracht'yr (Earth-616)
15473,B'Ok (Earth-616)
15474,Bzzk'Joh (Earth-616)
15475,D'Spayre (Earth-616)
15476,Electron (Retrievers) (Earth-616)
15477,Emueli (Earth-616)
15478,Frankenstein's Monster (Nazi) (Earth-616)
15479,Khonsah (Earth-616)
15480,Klara (Earth-616)
15481,Kronak (Earth-616)
15482,Kurr'fri (Earth-616)
15483,Lodah (Earth-616)
15484,M'Dhar (Earth-616)
15485,Nanny (Magneto's Robot) (Earth-616)
15486,Norak (Earth-616)
15487,Sarak (Earth-616)
15488,Selma (Earth-616)
15489,Shakan (Earth-616)
15490,Sher-La (Earth-616)
15491,T'Kora (Earth-616)
15492,W'kandro (Earth-616)
15493,Warbot (Earth-616)
15494,World-Devouring Worm (Earth-616)
15495,Abraham James (Earth-616)
15496,Althea (Earth-616)
15497,Ana Maximoff (Earth-616)
15498,Daik\u016b Mary\u016b (Earth-616)
15499,Halcon D'Oro (Earth-616)
15500,Jackpot (One-Armed Bandit) (Earth-616)
15501,Jeannine O'Connell (Earth-616)
15502,Mateo Maximoff (Earth-616)
15503,Max Eisenhardt (Arcade Robot) (Earth-616)
15504,R'Klll (Earth-616)
15505,Tambura (Earth-616)
15506,A.C. O'Connor (Earth-616)
15507,Aa-Thak (Earth-616)
15508,Aleister Ravenna (Earth-616)
15509,Andy (Cop) (Earth-616)
15510,B'nee and C'cll (Earth-616)
15511,Baiame (Earth-616)
15512,Battleaxe (Hostess Pies) (Earth-616)
15513,Beliar (Earth-616)
15514,Bridgit O'Hare (Earth-616)
15515,Cyndriarr (Earth-616)
15516,Dragon Lord's son (Earth-616)
15517,George Clinton (Earth-616)
15518,Juber (Shi'ar) (Earth-616)
15519,Nyambe (Earth-616)
15520,Odin's eye (Earth-616)
15521,Primus (Flb'Dbi) (Earth-616)
15522,Ralph (Spider-Woman Character) (Earth-616)
15523,Roy (Criminal) (Earth-616)
15524,Six (Freaks) (Earth-616)
15525,Thor Odinson (Pre-Ragnarok) (Earth-616)
15526,Tim Braverman (Earth-616)
15527,Tuoks'enhaamin (Earth-616)
15528,Xi'an Coy Manh (Earth-616)
15529,Al Gentle (Earth-616)
15530,Dagon (Microverse) (Earth-616)
15531,Juanita Lopez (Earth-616)
15532,Juliette D'Angelo (Earth-616)
15533,K'lm Fhet (Earth-616)
15534,Khup (Earth-616)
15535,Luciane d'Hiver (Earth-616)
15536,M'Dom Typ (Earth-616)
15537,Monolith Gatherer (Earth-616)
15538,Monty Walsh (Earth-616)
15539,Shanga Fia Delph'goram (Earth-616)
15540,Terminator (Mentus's Servant) (Earth-616)
15541,Tethys (Inhuman) (Earth-616)
15542,V'Zarr-Than (Earth-616)
15543,Wend (Earth-616)
15544,Astriel (Earth-616)
15545,Ba't'll (Earth-616)
15546,Benjamin Abramov (Earth-616)
15547,Blackjack O'Hare (Earth-616)
15548,Heather O'Gara (Earth-616)
15549,Jack O'Lantern (Kid) (Earth-616)
15550,Mister Mind's Cyborg (Earth-616)
15551,N'Rill'Iree (Earth-616)
15552,Ricardo Vasquez (Earth-616)
15553,S'ym (Earth-616)
15554,Xaphan (Earth-616)
15555,Zendrao (Earth-616)
15556,Akreon (Earth-616)
15557,Alva (Earth-616)
15558,Amaa (Earth-616)
15559,Asmodeus (Agent of Morning Star) (Earth-616)
15560,Avadar (Earth-616)
15561,Bernard Worrell (Earth-616)
15562,Brigid O'Reilly (Earth-616)
15563,Bygvir (Earth-616)
15564,Jellim Yussaf (Earth-616)
15565,K'Rel (Earth-616)
15566,Kobar (Earth-616)
15567,La (Earth-616)
15568,Magnar (Earth-616)
15569,N'Kama (Earth-616)
15570,Rakar (Earth-616)
15571,Symak (Earth-616)
15572,Tanith (Earth-616)
15573,Taryn O'Connell (Earth-616)
15574,Zeta (Earth-616)
15575,Angel (Legion Street Gang) (Earth-616)
15576,August D'Angelo (Earth-616)
15577,Galactus' Cat (Earth-616)
15578,Glorianna O'Breen (Earth-616)
15579,Mad Twins (Earth-616)
15580,Mani (Earth-616)
15581,Marrina's mate (Earth-616)
15582,Paddy O'Hanlon (Earth-616)
15583,Percy & Barton Grimes (Earth-616)
15584,Price (Earth-616)
15585,Sand Devil
15586,Bambi (Peter Parker's neighbor) (Earth-616)
15587,Basilisk (Robot) (Earth-616)
15588,Daniel Rand (H'ylthri) (Earth-616)
15589,Gargoyle (Derwyddon's) (Earth-616)
15590,Grant Houston (Earth-616)
15591,Hank Joern (Earth-616)
15592,Hate-Monger (Psycho-Man's Creation) (Earth-616)
15593,Jonas N'Dingi (Earth-616)
15594,Joshua N'Dingi (Earth-616)
15595,Mrs. Spencer (Ace's mother) (Earth-616)
15596,N'longa (Earth-616)
15597,Shawn Key (Earth-616)
15598,Terra Poole (Earth-616)
15599,Agdistis (Earth-616)
15600,Falroth (Earth-616)
15601,John Dancer (Earth-616)
15602,Jonothon Burrows (Earth-616)
15603,Kyle Arneson (Earth-616)
15604,Lucius O'Neil (Earth-616)
15605,Mary Garwin (Earth-616)
15606,Moley (Warpies) (Earth-616)
15607,Morga (Earth-616)
15608,Nuncio Klarheit (Earth-616)
15609,Philip Ramsey (Earth-616)
15610,Pisces (Male LMD) (Earth-616)
15611,Plokohrel (Earth-616)
15612,Thompson (Narya's son) (Earth-616)
15613,Al'Arok (Earth-616)
15614,Ghaszaszh Nyirh (Earth-616)
15615,Lourdes Chantel (Earth-616)
15616,M'Koni (Earth-616)
15617,Michael O'Toole (Earth-616)
15618,Seth's beast (Earth-616)
15619,Sinclair (Earth-616)
15620,Yankee Clipper (Female) (Earth-616)
15621,A'Sai (Earth-616)
15622,C'Jime (Earth-616)
15623,David Weiss (Sewer Commissioner) (Earth-616)
15624,Dupen'th (Earth-616)
15625,Harry Bright (Earth-616)
15626,Johannes Haff (Earth-616)
15627,Lavinia Plotnick (Earth-616)
15628,M'Daka (Earth-616)
15629,M'Gula (Earth-616)
15630,M'Rinn (Earth-616)
15631,N'Astirh (Earth-616)
15632,O'Donnell (Madripoor) (Earth-616)
15633,O'Riley (Earth-616)
15634,Robert Abbey
15635,S'Byll (Earth-616)
15636,Sekhem Naville (Earth-616)
15637,Seymour the All-Seeing Astrologer (Earth-616)
15638,T'Swana (Earth-616)
15639,Thor Odinson (Replicoid) (Earth-616)
15640,Aaron the Aakon (Earth-616)
15641,Beppe III (Earth-616)
15642,Billy Briggs (Earth-616)
15643,Cassandra Pike (Earth-616)
15644,Cha'sa'dra (Earth-616)
15645,Cougar (Earth-616)
15646,David Pike (Earth-616)
15647,Dennis Malloy (Earth-616)
15648,Enbe (Earth-616)
15649,Eugene Strange (Earth-616)
15650,Gelva (Earth-616)
15651,Ian Cobbleskill (Earth-616)
15652,Jac'Oyaa (Earth-616)
15653,Kym (Earth-616)
15654,L'ai Sau (Earth-616)
15655,Leila O'Toole (Earth-616)
15656,M'Buele (Earth-616)
15657,Matsu'o Tsurayaba (Earth-616)
15658,Nep'Perr (Earth-616)
15659,Oninay (Earth-616)
15660,Orphelia Jones (Earth-616)
15661,Patience Drew (Earth-616)
15662,Squid (Earth-616)
15663,Squid (School) (Earth-616)
15664,U'Sr'Pr (Earth-616)
15665,Wai Chee Yee (Earth-616)
15666,Ydrai (Earth-616)
15667,Yiggorum (Earth-616)
15668,Architect (Cosmic Being) (Earth-616)
15669,Arko's son (Earth-616)
15670,B'Gon (Earth-616)
15671,Bag'Le (Earth-616)
15672,Blockade (Stranger's Robot) (Earth-616)
15673,Bull ('Vores) (Earth-616)
15674,Captain Tyger (Earth-616)
15675,Charles Xavier (Masque's Doppelganger) (Earth-616)
15676,De'Lila (Earth-616)
15677,Drill (Power Tools) (Earth-616)
15678,Ekl'r (Earth-616)
15679,Fandral's Mother (Earth-616)
15680,Goat ('Vores) (Earth-616)
15681,Hulk (Wrestler) (Earth-616)
15682,Jack D'Auria (Earth-616)
15683,Magic (Whale) (Earth-616)
15684,Meg'Ror (Earth-616)
15685,Mister McFadden (Earth-616)
15686,Mutate 8765 (Earth-616)
15687,Mutate 9212 (Earth-616)
15688,Mutate 985 (Earth-616)
15689,Pig ('Vores) (Earth-616)
15690,Ralf (Impossible Dog) (Earth-616)
15691,Ralph D'Amato (Earth-616)
15692,Ve'ehalo (Earth-616)
15693,Warren Worthington III (Masque's Doppelganger) (Earth-616)
15694,Wolf ('Vores) (Earth-616)
15695,Zkrodd (Earth-616)
15696,Zreate'th (Earth-616)
15697,6-Ball (Earth-616)
15698,Ch'od (War Skrull) (Earth-616)
15699,Cr'reee (War Skrull) (Earth-616)
15700,Deborah & Donald Ritter (Earth-616)
15701,Die'ode (Earth-616)
15702,Eliot Villagran (Earth-616)
15703,Ethel Gaxton (Earth-616)
15704,Fu'se (Earth-616)
15705,Max (Punisher's Dog) (Earth-616)
15706,Roger Joliet (Earth-616)
15707,Sl'gur't (Earth-616)
15708,Spirit of Christmas (Earth-616)
15709,Tatsu'o (Earth-616)
15710,Thallo (Earth-616)
15711,Tranta (Earth-616)
15712,Ullikummis (Earth-616)
15713,A'Kurru U'mbaya (Earth-616)
15714,Bridget O'Neil (Earth-616)
15715,Charles Xavier (Infinity War Doppelganger) (Earth-616)
15716,D'Kay (Earth-616)
15717,Elec'trix (Earth-616)
15718,Elio Angelopoulus III (Earth-616)
15719,Felicity Cross (Earth-616)
15720,Gregory O'Sullivan (Earth-616)
15721,Harry Ulmann (Earth-616)
15722,James Madrox (Doppelganger) (Earth-616)
15723,K'Maria (Earth-616)
15724,K'Qill Vor Don (Earth-616)
15725,Kraa (Duplicate) (Earth-616)
15726,L'Matto (Earth-616)
15727,Patrick Herbert (Earth-616)
15728,Psyche (Deity) (Earth-616)
15729,Simon Williams (Doppelganger) (Earth-616)
15730,Slaine (Hellbent) (Earth-616)
15731,Smoke Scream (Earth-616)
15732,William Cash (Earth-616)
15733,Yuri Trifanov (Earth-616)
15734,Adora (Clone) (Earth-616)
15735,Angel of Death (Dark Angel) (Earth-7888)
15736,Bramble (Hellbent) (Earth-616)
15737,C'efn (Earth-616)
15738,Cernunnos (Earth-616)
15739,Dawn (Hellbent) (Earth-616)
15740,Duke O'Dowd (Earth-616)
15741,Fang (Shi'ar Prisoner) (Earth-616)
15742,H'rpra (Earth-616)
15743,Jarakk (Earth-616)
15744,Meer'lyn (Earth-616)
15745,Norman Zachos (Earth-616)
15746,Oracle (Warbird) (Earth-616)
15747,Paco Montoya (Earth-616)
15748,Parasite (Lilin) (Earth-616)
15749,Pura-Shamutra (Earth-616)
15750,Sam Pritchard (Earth-616)
15751,Stuart Sarris (Earth-616)
15752,Syth'kach (Earth-616)
15753,T.K.O. (Earth-616)
15754,Taranis (Earth-616)
15755,Tartessus (Earth-616)
15756,Tommy Webster (Earth-616)
15757,Tudo Sukoto (Earth-616)
15758,Valkyrie (Thor's Madness Embodied) (Earth-616)
15759,VOR\/TEX (Earth-616)
15760,Agent 13 (Hydra Agent) (Earth-616)
15761,Agent Simon (Earth-616)
15762,Arm'Cheddon (Earth-616)
15763,Bloodthirst (Earth-616)
15764,Chandra O'Keefe (Earth-616)
15765,Chief O'Grady (Earth-616)
15766,Dante (Shadow Consortium) (Earth-616)
15767,Eleanor Grey (Earth-616)
15768,Fath'raj (Earth-616)
15769,Green Myrrdin (Earth-616)
15770,H.R. O'Damia (Earth-616)
15771,Herb (Shadow Consortium) (Earth-616)
15772,Herbert Landon (Earth-616)
15773,Javelynne (Earth-616)
15774,Krunch (Earth-616)
15775,L'Deroh (Earth-616)
15776,Leo (Shadow Consortium) (Earth-616)
15777,Leotard Hammer (Earth-616)
15778,Malkin Grey (Earth-616)
15779,Maxov (Earth-616)
15780,May Reilly (Impostor) (Earth-616)
15781,N'Kano (Earth-616)
15782,Nirvana (Deviant) (Earth-616)
15783,Ou'zli (Earth-616)
15784,Paul (Cat's Eye) (Earth-616)
15785,Phzzzrrzztlzzzz (Earth-616)
15786,Planner (Shadow Consortium) (Earth-616)
15787,Q'Wake (Earth-616)
15788,Ripper (Hellbent) (Earth-616)
15789,Shy'tarra (Earth-616)
15790,Shym'r (Earth-616)
15791,Si'ani (Earth-616)
15792,Simone Jackson (Earth-616)
15793,Slime (Hellbent) (Earth-616)
15794,Steppin' Razor (Earth-616)
15795,Sultan (Temasika) (Earth-616)
15796,T'kyll Alabar (Earth-616)
15797,Tas'Wzta (Earth-616)
15798,Vault (Hellbent) (Earth-616)
15799,Zahvut Dragunov (Earth-616)
15800,A'kane (Earth-616)
15801,Agamemnon (Dog) (Earth-616)
15802,Aldo (Earth-616)
15803,Avian (Inhuman) (Earth-616)
15804,Batch-13 (Earth-616)
15805,Blaast (Earth-616)
15806,D'rehn (Earth-616)
15807,Ghant (Earth-616)
15808,Grot (Earth-616)
15809,Hound (Humanity's Last Stand) (Earth-616)
15810,K'rin (Earth-616)
15811,Khatylis (Earth-616)
15812,Kitang (Earth-616)
15813,Komodo (Animen) (Earth-616)
15814,Lyth'ka (Earth-616)
15815,Mylz-ob'ryn (Earth-616)
15816,N'Kano Sr (Earth-616)
15817,Nezaral (Earth-616)
15818,Payne (Earth-616)
15819,Price's Clone Men (Earth-616)
15820,Rok (Earth-616)
15821,T'Cahr (Earth-616)
15822,Torthar (Earth-616)
15823,Whyte (Earth-616)
15824,Z'oofrey Grasswind (Earth-616)
15825,Al-Khalad (Earth-616)
15826,Alchemist (Earth-616)
15827,Andrex (Earth-616)
15828,Angel (Fortunato's pet wolf) (Earth-616)
15829,Antonio Rey (Earth-616)
15830,Bounty (Karidian) (Earth-616)
15831,Brandon Blake (Earth-616)
15832,Catherine D'Antan (Earth-616)
15833,Conner O'Reilly (Heroes Reborn) (Earth-616)
15834,Cornelia van der Valk (Earth-616)
15835,Debra Crovi (Earth-616)
15836,Dolph Dongen (Earth-616)
15837,Dragonfly (Euroforce) (Earth-616)
15838,Emilie Scholz (Earth-616)
15839,Geyr Kluge (Earth-616)
15840,Grundok (Earth-616)
15841,Hamish Carlyle (Earth-616)
15842,Iman Dashire (Earth-616)
15843,Jane Melville (Earth-616)
15844,Jay Burnell (Earth-616)
15845,Jonath (Earth-616)
15846,K'illace (Earth-616)
15847,K'kkt (Earth-616)
15848,Kl'rt (Heroes Reborn) (Earth-616)
