,name,ID,HAIR
13472,Trigor (Earth-616),Public Identity,Grey Hair
13473,Troll Witch (Earth-616),,Black Hair
13474,Truthsayer (Earth-616),Secret Identity,Black Hair
13475,Turmoil (Avatars) (Earth-616),Secret Identity,No Hair
13476,Tuurgid (Earth-616),,
13477,Uno (Parnormal Law Enforcer) (Earth-616),Secret Identity,Blond Hair
13478,Vickie Danner (Earth-616),Public Identity,Blond Hair
13479,Vincent Cain (Earth-616),,
13480,Visog (Earth-616),,Black Hair
13481,Wanda (Children of Pavane) (Earth-616),Secret Identity,Black Hair
13482,Warzone (Mercenary) (Earth-616),,
13483,Webber (Institute) (Earth-616),Public Identity,Bald
13484,William Walter Goodman (Earth-616),No Dual Identity,Blond Hair
13485,Zero Enforcement Response Option (Earth-616),,
13486,Zuchan (Earth-616),No Dual Identity,Black Hair
13487,Alice Springs (Earth-616),No Dual Identity,Blond Hair
13488,Angel of Death (AIM Android) (Earth-616),Secret Identity,No Hair
13489,Anthea Dupres (Earth-616),No Dual Identity,Brown Hair
13490,Anubia (Earth-616),Secret Identity,Black Hair
13491,Arimanes (Earth-616),,No Hair
13492,Artabazus (Earth-616),,Black Hair
13493,Batal (Earth-616),Secret Identity,Black Hair
13494,Beck (Earth-616),,
13495,Bombardier (Earth-616),Secret Identity,Bald
13496,Buzzard (Earth-616),Secret Identity,No Hair
13497,Caiman (Cult of the Jackal) (Earth-616),Secret Identity,No Hair
13498,Candelaria V\u00e9lez (Earth-616),Secret Identity,
13499,Carol Henderson (Earth-616),,
13500,Charlie Pike (Earth-616),Public Identity,Bald
13501,Circus Pants XVII (Earth-616),Secret Identity,Black Hair
13502,Crushtacean (Earth-616),Secret Identity,No Hair
13503,Daakor (Earth-616),No Dual Identity,Black Hair
13504,Dennis Hogan (Earth-616),,Blond Hair
13505,Earl Flatt (Earth-616),Secret Identity,Black Hair
13506,El Condor (Earth-616),,
13507,Emil Stein (Earth-616),,Bald
13508,Evelyn Richards (Earth-616),,Brown Hair
13509,Everett Salvo (Earth-616),,
13510,Faye Livingstone (Earth-616),,Black Hair
13511,Felicity Sharpe (Earth-616),Secret Identity,Bald
13512,Flying Fox (Earth-616),Secret Identity,Grey Hair
13513,Gantry (Earth-616),,
13514,Garmund (Earth-616),Public Identity,Bald
13515,Grind (Earth-616),Secret Identity,Black Hair
13516,Harrier (Cult of the Jackal) (Earth-616),,
13517,Harry Pizer (Earth-616),Secret Identity,
13518,Herlequin (Earth-616),,No Hair
13519,Hijiro Nguri (Earth-616),Public Identity,Black Hair
13520,Impact (Ryu) (Earth-616),,Red Hair
13521,Jago Marrak (Earth-616),Secret Identity,Bald
13522,Jenny (Earth-616),Public Identity,Red Hair
13523,Jimmy Mulligan (Earth-616),,Brown Hair
13524,John Dare (Earth-616),Public Identity,
13525,Kkon (Earth-616),,Purple Hair
13526,Komodo (Earth-616),Secret Identity,No Hair
13527,Krush (Inhuman) (Earth-616),Public Identity,
13528,Lexos (Earth-616),Public Identity,
13529,Lorena Haam (Earth-616),Secret Identity,Blond Hair
13530,Lynch (Ryu) (Earth-616),,Black Hair
13531,Margie Mulligan (Earth-616),,
13532,Marian (Earth-616),Public Identity,
13533,Masquerade (Ryu) (Earth-616),,
13534,Maston-Dar (Earth-616),Public Identity,Grey Hair
13535,Milyann tec Hilyiani (Earth-616),Public Identity,
13536,Mister Jinx (Earth-616),,
13537,Mr. Edgerton (Earth-616),Public Identity,Bald
13538,Mr. Powell (Earth-616),Public Identity,Brown Hair
13539,Mycroft (Earth-616),Secret Identity,Red Hair
13540,Mynos (Earth-616),Secret Identity,
13541,Niko (Ryu) (Earth-616),,Blond Hair
13542,Nishimura (Earth-616),Public Identity,Black Hair
13543,Orbit (Earth-616),,Blue Hair
13544,Paibok (Earth-9510),Secret Identity,No Hair
13545,Persephone (Spinsterhood) (Earth-616),Secret Identity,Blond Hair
13546,Piranis (Earth-616),Secret Identity,No Hair
13547,Postmortem (Earth-616),Secret Identity,Bald
13548,Reban (Earth-616),,Blond Hair
13549,Reverb (Earth-616),Secret Identity,
13550,Running Fish (Earth-616),Public Identity,Black Hair
13551,Satellite (Earth-616),,
13552,Scarlet Mage (Earth-616),Secret Identity,White Hair
13553,Screed (Earth-616),Secret Identity,
13554,Seven (Eugenix) (Earth-616),,
13555,Solemne Brannex (Earth-616),Public Identity,Brown Hair
13556,Spinneret (Earth-616),Secret Identity,Grey Hair
13557,Sylk (Earth-616),Public Identity,Red Hair
13558,Target (Ryu) (Earth-616),,
13559,Tarnok-Kol (Earth-616),Public Identity,Blond Hair
13560,Thernon (Earth-616),Public Identity,
13561,Tom Jeffers (Earth-616),Public Identity,
13562,Tom Tojumi (Earth-616),Public Identity,Black Hair
13563,Trudy Kockenlocker (Earth-616),Public Identity,White Hair
13564,Vacuum (Earth-616),,
13565,Whitten (Criminal) (Earth-616),,
13566,Wolcott Farris (Earth-616),Secret Identity,Brown Hair
13567,Wolfen (Earth-616),Secret Identity,No Hair
13568,Woodrow Mencken (Earth-616),Secret Identity,Bald
13569,Woodrow Truesmith (Earth-616),No Dual Identity,Red Hair
13570,Zona Rosa (Earth-616),Secret Identity,
13571,Angel (Wolf) (Earth-616),,
13572,Azimuth (Earth-616),,Blond Hair
13573,Balb (Earth-616),No Dual Identity,Bald
13574,Bav-Tek (Earth-616),No Dual Identity,Bald
13575,Bridgit Shane (Earth-616),Public Identity,Red Hair
13576,Bumpkin (Earth-616),Secret Identity,Bald
13577,Butch McGuinness,,Black Hair
13578,Choam (Earth-616),Secret Identity,Blond Hair
13579,Conrad Strathdee (Earth-616),Secret Identity,Black Hair
13580,Cortellia (Earth-616),,
13581,Count of Monte Cristo (Earth-616),Secret Identity,Black Hair
13582,Dampyre (Earth-616),Public Identity,Brown Hair
13583,Darcia (Earth-616),Public Identity,Black Hair
13584,Dirge (Warwear User) (Earth-616),,
13585,Doctor Mundt (Earth-616),,
13586,Ekak (Earth-616),,
13587,Empress Brood (Earth-616),,
13588,Esh-uta (Earth-616),,
13589,Esteban Morales (Earth-616),,Black Hair
13590,Estelle Geis (Earth-616),Secret Identity,Blond Hair
13591,F. Tieri (Earth-616),,
13592,Gaark (Earth-616),,
13593,Gina Morris (Earth-616),,Black Hair
13594,Hav-Rogg (Earth-616),Public Identity,Red Hair
13595,Helkooky (Earth-616),Public Identity,No Hair
13596,Henry Adams (Earth-616),Public Identity,
13597,Hognir (Earth-616),,Grey Hair
13598,Imogen (Earth-616),,Brown Hair
13599,Iron Monk (Earth-616),Secret Identity,
13600,John Nash (Earth-616),Public Identity,Blond Hair
13601,Jonathan Gatesworth (Earth-616),,
13602,Lorna Nichols (Earth-616),Public Identity,Blond Hair
13603,Marco San Antonio (Earth-616),Secret Identity,Brown Hair
13604,Marjorie Marko (Earth-616),Public Identity,
13605,Michael Black (Earth-616),Secret Identity,
13606,Midwife (Earth-616),Secret Identity,Red Hair
13607,Miriam Birchwood (Earth-616),,Blond Hair
13608,Mosh (Earth-616),Secret Identity,Blond Hair
13609,Mother of Pearl (Earth-616),Secret Identity,
13610,Nicholas Rutledge (Earth-616),Public Identity,Black Hair
13611,Nina McCabe (Earth-616),Secret Identity,Blond Hair
13612,Nohm (Earth-616),,
13613,Pania Panapa (Earth-616),Secret Identity,
13614,Pierce (Earth-616),Secret Identity,Bald
13615,Plisken (Earth-616),,
13616,Purge (Hit Man) (Earth-616),Secret Identity,
13617,Quorum (Earth-616),Secret Identity,Purple Hair
13618,Ray White (Earth-616),,
13619,Relf (Earth-616),,White Hair
13620,Roland Taylor (Earth-616),Public Identity,Brown Hair
13621,Sabrina Nash (Earth-616),Public Identity,Blond Hair
13622,Sahreed (Earth-616),Secret Identity,Red Hair
13623,Scarab (Clan Akkaba) (Earth-616),Secret Identity,No Hair
13624,Selby (Earth-616),,Black Hair
13625,Shooter (Male) (Earth-616),Secret Identity,Blond Hair
13626,Skarla (Earth-616),,
13627,Skull-Jacket (Earth-616),Secret Identity,Brown Hair
13628,Sloan Alden (Earth-616),Secret Identity,
13629,Spite (Earth-616),,
13630,Steve Jacobs (Earth-616),,
13631,Surgeon (Earth-616),Secret Identity,Black Hair
13632,Tarook (Earth-616),,
13633,Thnat (Earth-616),,
13634,Throk (Earth-616),,Black Hair
13635,Trish Bogart (Earth-616),,Black Hair
13636,Tuesday Bird (Earth-616),Public Identity,Black Hair
13637,Votan (Earth-616),,
13638,Wanda Maximoff (Heroes Reborn) (Earth-616),Public Identity,Brown Hair
13639,White Raven (Earth-616),Secret Identity,Red Hair
13640,Wizard of the West (Earth-616),,
13641,Absynthia van Mort (Earth-616),,Black Hair
13642,Adam Berman (Earth-616),Secret Identity,Black Hair
13643,Adele Hawthorne (Earth-616),Secret Identity,Blond Hair
13644,Adelicia von Krupp (Earth-616),No Dual Identity,Blond Hair
13645,Ai-Chi Wong (Earth-616),,
13646,Alistro (Earth-616),,
13647,Ana Shwartz (Earth-616),Secret Identity,Black Hair
13648,Architect (Shining Ones) (Earth-616),,
13649,Augustine (Earth-616),,
13650,Blare (Earth-616),,
13651,Blastaar (Heroes Reborn) (Earth-616),,
13652,Boniface (Earth-616),,
13653,Bromine (Element) (Earth-616),,No Hair
13654,Burst (Genoshan) (Earth-616),Secret Identity,
13655,Californium (Element) (Earth-616),,No Hair
13656,Carl Shuffler (Earth-616),Public Identity,No Hair
13657,Chlorine (Element) (Earth-616),,No Hair
13658,Chromium (Element) (Earth-616),,No Hair
13659,Clay Quartermain (Heroes Reborn) (Earth-616),Public Identity,
13660,Cleric (Earth-616),Secret Identity,
13661,Cobalt (Element) (Earth-616),Public Identity,No Hair
13662,Colonel von Wagner (Heroes Reborn) (Earth-616),,
13663,Consumption (Earth-616),,
13664,Copper (Element) (Earth-616),,No Hair
13665,Dark Hunter (Earth-616),,
13666,Devros (Earth-616),Public Identity,Blond Hair
13667,Disprosium (Element) (Earth-616),,No Hair
13668,Doctor Krypt (Earth-616),Secret Identity,
13669,Doctor Mobius (Earth-616),Secret Identity,
13670,Doctor Zeus (Earth-616),Secret Identity,Red Hair
13671,Erbium (Element) (Earth-616),,No Hair
13672,Fenton (Earth-616),Public Identity,Black Hair
13673,Ginny Mahoney (Earth-616),,
13674,Gold (Element) (Earth-616),,No Hair
13675,Grange Janssen (Earth-616),Public Identity,
13676,Gwyneth Burke (Earth-616),,
13677,Haley Blanding (Earth-616),Public Identity,Brown Hair
13678,Helen Stacy (Earth-616),Public Identity,
13679,Helium (Element) (Earth-616),,No Hair
13680,Hoo (Earth-616),Secret Identity,Black Hair
13681,Indium (Element) (Earth-616),,No Hair
13682,Jack Burke (Earth-616),No Dual Identity,
13683,Job Burke (Earth-616),No Dual Identity,
13684,Kevin Gill (Earth-616),Secret Identity,Black Hair
13685,Kree-Tor (Earth-616),,
13686,Landscape (Brett) (Earth-616),Secret Identity,
13687,Lead (Element) (Earth-616),,No Hair
13688,Lieutenant Schlange (Earth-616),,Black Hair
13689,Magnesium (Element) (Earth-616),,No Hair
13690,Major Love (Earth-616),Secret Identity,Brown Hair
13691,Marlena Petrokova (Earth-616),,Black Hair
13692,Melinda Pressman (Earth-616),No Dual Identity,Brown Hair
13693,Mercury (Element) (Earth-616),,No Hair
13694,Michael Pressman (Earth-616),No Dual Identity,Brown Hair
13695,Mindmeld (Earth-616),Secret Identity,Blond Hair
13696,Mr. Carruthers (Earth-616),Public Identity,
13697,Neil Langram (Earth-616),Secret Identity,Brown Hair
13698,Nels van Adder (Earth-616),Secret Identity,Blond Hair
13699,Neptunium (Element) (Earth-616),,No Hair
13700,Niles Williams (Earth-616),,
13701,Nobelium (Element) (Earth-616),,No Hair
13702,Number Fourteen (Rat Pack) (Earth-616),,
13703,Oculus (Earth-616),Secret Identity,Black Hair
13704,Phosphorus (Element) (Earth-616),,No Hair
13705,Pierre Cloche (Earth-616),Public Identity,Black Hair
13706,Plutonium (Element) (Earth-616),Public Identity,No Hair
13707,Primus (Kree) (Earth-616),Public Identity,Red Hair
13708,Radium (Element) (Earth-616),,No Hair
13709,Richie-Bob Guinness (Earth-616),Secret Identity,Purple Hair
13710,Rick Bogart (Earth-616),Public Identity,Black Hair
13711,Roger Juniper (Earth-616),,Blond Hair
13712,Scandium (Element) (Earth-616),,No Hair
13713,Silver (Element) (Earth-616),,No Hair
13714,Steed (Earth-616),Secret Identity,Brown Hair
13715,Tellurium (Element) (Earth-616),,No Hair
13716,Thallium (Element) (Earth-616),,No Hair
13717,Tharamus (Earth-616),,Grey Hair
13718,Todd Blanding (Earth-616),Public Identity,Blond Hair
13719,Tyno (Earth-616),,No Hair
13720,Ulek (Earth-616),,
13721,Uranium (Element) (Earth-616),,No Hair
13722,Valkyrie (Heroes Reborn) (Earth-616),,Black Hair
13723,Vanadium (Element) (Earth-616),,No Hair
13724,Vincent Bloch (Earth-616),Secret Identity,Bald
13725,Vulture-Bait (Earth-616),Public Identity,Blue Hair
13726,Warren Rothschild (Earth-616),No Dual Identity,Grey Hair
13727,William Fitzpatrick (Earth-616),No Dual Identity,Brown Hair
13728,Abdol (Earth-616),No Dual Identity,
13729,Aeric (Earth-616),Secret Identity,
13730,Agent Copernicus (Earth-616),Secret Identity,
13731,Agent Kepler (Earth-616),Secret Identity,
13732,Agent Newton (Earth-616),Secret Identity,
13733,Agent Planck (Earth-616),Secret Identity,
13734,Akiniko (Earth-616),,
13735,Aquarius (Ecliptic) (Earth-616),,
13736,Araoha Tepania (Earth-616),Secret Identity,Black Hair
13737,Aries (Ecliptic) (Earth-616),,
13738,Armaros (Earth-616),Secret Identity,Blond Hair
13739,Augusta Seger (Earth-616),Secret Identity,Blond Hair
13740,Azor (Earth-616),,Brown Hair
13741,Bill Astin (Earth-616),Secret Identity,Black Hair
13742,Cancer (Ecliptic) (Earth-616),,
13743,Capricorn (Ecliptic) (Earth-616),,
13744,Captain America (Taskmaster Robot) (Earth-616),Secret Identity,
13745,Casque (Earth-616),Secret Identity,
13746,Chess Roberts (Earth-616),,
13747,Chris Miller (Earth-616),,
13748,Christopher Sinclair (Earth-616),,Blond Hair
13749,Collette Drumm (Earth-616),,Black Hair
13750,Curtis Henshaw (Earth-616),Public Identity,White Hair
13751,Dane Whitman (Knight Errant) (Earth-616),,
13752,Daniel Rand (Dragonfist) (Earth-616),,
13753,Dexter Parrish (Earth-616),,No Hair
13754,Ellison Payton (Earth-616),Public Identity,Red Hair
13755,Ezra Asher (Earth-616),,Black Hair
13756,Fasolt (Hyboria) (Earth-616),Public Identity,Orange Hair
13757,Feuille (Earth-616),Secret Identity,
13758,Gahad (Earth-616),Public Identity,Black Hair
13759,Goliath (Taskmaster Robot) (Earth-616),Secret Identity,Blond Hair
13760,Griffe (Earth-616),Secret Identity,
13761,Hank Bradley (Earth-616),Secret Identity,Brown Hair
13762,Hector Orozeo (Earth-616),Public Identity,Grey Hair
13763,Henry Sage (Earth-616),No Dual Identity,White Hair
13764,Hercules (Demi-God) (Earth-616),,
13765,Horatio Belgrade (Earth-616),,Blond Hair
13766,Hulk (Taskmaster Robot) (Earth-616),Secret Identity,
13767,Iron Man (Taskmaster Robot) (Earth-616),Secret Identity,
13768,Jennifer Walters (Amazon) (Earth-616),Secret Identity,Green Hair
13769,Jordan Holiday (Earth-616),Secret Identity,Bald
13770,Karel (Earth-616),,Black Hair
13771,Khan (Hydra) (Earth-616),,Bald
13772,Klynn (Earth-616),,Brown Hair
13773,Kuroyama (Earth-616),,
13774,Leah Sheffield (Earth-616),,
13775,Leo (Ecliptic) (Earth-616),Secret Identity,
13776,Libra (Ecliptic) (Earth-616),,
13777,Lottie Eikenski (Earth-616),,Black Hair
13778,Malcolm Drake (Earth-616),Secret Identity,
13779,Matthew (Mutant) (Earth-616),,Brown Hair
13780,Moon Wolf (Earth-616),,Black Hair
13781,Navarro (Vampire) (Earth-616),,Black Hair
13782,Noel Beckford (Earth-616),Public Identity,Blond Hair
13783,Primotur Jekuakkekt (Earth-616),Public Identity,
13784,Rebecca Houston (Earth-616),Public Identity,Brown Hair
13785,Robert Bruce Banner (Behemoth) (Earth-616),,Green Hair
13786,Robwood (Earth-616),Public Identity,Black Hair
13787,Sabo (Earth-616),Public Identity,Black Hair
13788,Sally Avril (Earth-98121),,Black Hair
13789,Sazae (Earth-616),Public Identity,Black Hair
13790,Scott Lang (Stinger) (Earth-616),Secret Identity,
13791,Seer (Latverian) (Earth-616),Secret Identity,White Hair
13792,Sentry 571 (Earth-616),Secret Identity,No Hair
13793,Shigeru (Earth-616),Public Identity,Black Hair
13794,Silencer (Assasin) (Earth-616),Secret Identity,
13795,Sir Wulf (Earth-616),Secret Identity,Red Hair
13796,Sub-Mariner (Taskmaster Robot) (Earth-616),Secret Identity,
13797,Terence Gerard (Earth-616),Public Identity,Brown Hair
13798,Thor (Taskmaster Robot) (Earth-616),Secret Identity,Blond Hair
13799,Toby Wood (Earth-616),Secret Identity,
13800,Tokk (Earth-616),,Black Hair
13801,Touffe (Earth-616),Secret Identity,
13802,Victoria Snow (Earth-616),Public Identity,Red Hair
13803,Vindiktor (Romanov) (Earth-616),Secret Identity,
13804,Vision (Taskmaster Robot) (Earth-616),Secret Identity,No Hair
13805,Walston Kraft (Earth-616),No Dual Identity,Bald
13806,Wampyr (Earth-616),,Brown Hair
13807,Warwick Jamieson (Earth-616),No Dual Identity,Bald
13808,White Tiger (She-Cat) (Earth-616),,
13809,Aaron Amberson (Earth-616),No Dual Identity,Brown Hair
13810,Acidroid (Earth-616),Secret Identity,No Hair
13811,Ajanii Jackson (Earth-616),,Black Hair
13812,Asahi Verschlagen (Earth-616),,Black Hair
13813,Ashur (Earth-616),Secret Identity,White Hair
13814,Belial (Inhuman) (Earth-616),No Dual Identity,
13815,Bridget Warner (Earth-616),Secret Identity,Black Hair
13816,Bruno Delor (Earth-616),Public Identity,Brown Hair
13817,Calvin Halderman (Earth-616),Public Identity,Grey Hair
13818,Charles Standish (Earth-616),Public Identity,
13819,Dan Davis (Earth-616),Public Identity,Black Hair
13820,Darius Venginian (Earth-616),Public Identity,Black Hair
13821,Debra (Earth-616),Public Identity,Brown Hair
13822,Delphi (Genosha) (Earth-616),Public Identity,Black Hair
13823,Doctor Janssen (Earth-616),Public Identity,Blond Hair
13824,Dominex (Earth-616),,
13825,Doris Evans (Earth-98121),,Black Hair
13826,Dr. Bob (Earth-616),Public Identity,White Hair
13827,Elmore Beck (Earth-616),Public Identity,Grey Hair
13828,Etienne Marceaux (Earth-616),Secret Identity,Blond Hair
13829,Frederick (Strong) (Earth-616),,
13830,Granok (Earth-616),No Dual Identity,
13831,Gregori (Genosha) (Earth-616),Public Identity,Red Hair
13832,Hrolf (Vampire) (Earth-616),Secret Identity,Red Hair
13833,Jaime Zaid (Earth-616),Secret Identity,Black Hair
13834,Jaq (Earth-616),No Dual Identity,
13835,Jenna Carlisle (Earth-616),Public Identity,Orange Hair
13836,Jonathon White (Earth-616),Secret Identity,
13837,Junior Gates (Earth-616),Public Identity,Black Hair
13838,Karl Sofen (Earth-616),,Bald
13839,Kathryn (Earth-616),Public Identity,Blond Hair
13840,Kenneth Bradley (Earth-616),Public Identity,Brown Hair
13841,Khyber (Earth-616),Secret Identity,
13842,Lonkarr (Earth-616),Secret Identity,Black Hair
13843,Mac Sanders (Earth-616),Public Identity,Brown Hair
13844,Marcelus (Earth-616),Secret Identity,No Hair
13845,Maria Muradyan (Earth-616),,Blond Hair
13846,Martin Zantz (Earth-616),,
13847,Membrain (Earth-616),Secret Identity,No Hair
13848,Mr. Carroll (Earth-616),Public Identity,White Hair
13849,Naanis (Earth-616),No Dual Identity,
13850,Nefer Neith Sinu\u00e9 (Earth-616),,
13851,Nick Bisley (Earth-616),Secret Identity,No Hair
13852,Paradox (AI) (Earth-616),,
13853,Pig (Slave Trader) (Earth-616),Secret Identity,No Hair
13854,Randy Lee Watson (Earth-616),Secret Identity,
13855,Rank (Earth-616),Secret Identity,Bald
13856,Rilker (Earth-616),Secret Identity,Brown Hair
13857,Sally (Daily Bugle) (Earth-616),Public Identity,Brown Hair
13858,Sam (Earth-616),Public Identity,Black Hair
13859,Sanford Chesney (Earth-616),Public Identity,Bald
13860,Sid Franken (Earth-616),Public Identity,Blond Hair
13861,Slototh (Earth-616),,
13862,Starko Schumzianaqo (Earth-616),Secret Identity,Black Hair
13863,Ted Chin (Earth-616),No Dual Identity,White Hair
13864,Tom\u00e1s Ram\u00edrez (Earth-98121),,Bald
13865,Tserron (Earth-616),,
13866,Ultimator (Earth-616),Secret Identity,
